"Report (D1I.csv)","D1I.csv[00000]","D1I.csv[00100]","D1I.csv[00200]","D1I.csv[00300]","D1I.csv[00400]","D1I.csv[00500]","D1I.csv[00600]","D1I.csv[00700]","D1I.csv[00800]","D1I.csv[00900]","D1I.csv[01000]","D1I.csv[01100]","D1I.csv[01200]","D1I.csv[01300]","D1I.csv[01400]","D1I.csv[01500]","D1I.csv[01600]","D1I.csv[01700]","D1I.csv[01800]","D1I.csv[01900]","D1I.csv[02000]","D1I.csv[02100]","D1I.csv[02200]","D1I.csv[02300]","D1I.csv[02400]","D1I.csv[02500]","D1I.csv[02600]","D1I.csv[02700]","D1I.csv[02800]","D1I.csv[02900]","D1I.csv[03000]","D1I.csv[03100]","D1I.csv[03200]","D1I.csv[03300]","D1I.csv[03400]","D1I.csv[03500]","D1I.csv[03600]","D1I.csv[03700]","D1I.csv[03800]","D1I.csv[03900]","D1I.csv[04000]","D1I.csv[04100]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,"D1I.csv[08100]", , ,"D1I.csv[08400]", , ,"D1I.csv[08700]"
"Line(00110)","4090 (Cont.)", , , ,"FORM CMS-2552-10", , , , , ,"08-11","08-11", , , ,"FORM CMS-2552-10", , , , , , , ,"4090 (Cont.)","4090 (Cont.)", , , ,"FORM CMS-2552-10", , , , , , ,"08-11", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00111)","COST ALLOCATION - STATISTICAL BASIS", , , , ," PROVIDER CCN:", ," PERIOD:", ," WORKSHEET B-1", ,"COST ALLOCATION - STATISTICAL BASIS", , , , , , ," PROVIDER CCN:", ," PERIOD:", ," WORKSHEET B-1", ,"COST ALLOCATION - STATISTICAL BASIS", , , , , ," PROVIDER CCN:", ," PERIOD:", ," WORKSHEET B-1", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00112)", , , , , , , ," FROM ____________", , , , , , , , , , , , ," FROM ____________", , , , , , , , , , , ," FROM ____________", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00113)", , , , , ," ________________", ," TO _______________", ," ", , , , , , , , ," ________________", ," TO _______________", , , , , , , , , ," ________________", ," TO _______________", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00114)", , , ,"CAPITAL RELATED COST", ," ", ,"ADMINIS-","MAIN-", , , , ,"LAUNDRY", , , ,"MAIN-","NURSING","CENTRAL", ,"MEDICAL", , , , , ,"NON-", ,"INTERNS & RESIDENTS", ,"PARA-", ,"INTERN &", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00115)", , , ,"BLDGS. &","MOVABLE","EMPLOYEE", ,"TRATIVE &","TENANCE &","OPERATION", , , ,"& LINEN","HOUSE-", , ,"TENANCE OF","ADMINIS-","SERVICES &", ,"RECORDS &","SOCIAL", , , ,"OTHER","PHYSICIAN","NURSING","SALARY AND","PROGRAM","MEDICAL", ,"RESIDENT ", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00116)", , , ,"FIXTURES","EQUIPMENT","BENEFITS", ,"GENERAL","REPAIRS","OF PLANT", , , ,"SERVICE","KEEPING","DIETARY","CAFETERIA","PERSONNEL","TRATION","SUPPLY","PHARMACY","LIBRARY","SERVICE", , , ,"GENERAL","ANES-","SCHOOL","FRINGES","COSTS","EDUCATION", ,"COST & POST", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00117)", ,"COST CENTER DESCRIPTIONS", ,"(SQUARE","(DOLLAR","(GROSS","RECONCIL-","(ACCUM.","(SQUARE","(SQUARE", , ,"COST CENTER DESCRIPTIONS","(POUNDS OF","(HOURS OF","(MEALS","(MEALS","(NUMBER","(DIRECT","(COSTED","(COSTED","(TIME","(TIME", , ,"COST CENTER DESCRIPTIONS","SERVICE","THETISTS","(ASSIGNED","(ASSIGNED","(ASSIGNED","(ASSIGNED", ,"STEPDOWN", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00118)", , , ,"FEET)","VALUE)","SALARIES)","IATION","COST)","FEET)","FEET)", , , ,"LAUNDRY)","SERVICE)","SERVED)","SERVED)","HOUSED)","NURS. HRS)","REQUIS.)","REQUIS.)","SPENT)","SPENT)", , , ,"(SPECIFY)","(ASGND TIME)","TIME)","TIME)","TIME)","TIME)","SUBTOTAL"," ADJUSTMENTS","TOTAL", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00119)", , , ,"1 ","2 ","4 ","5A","5 ","6 ","7 ", , , ,"8 ","9 ","10 ","11 ","12 ","13 ","14 ","15 ","16 ","17 ", , , ,"18 ","19 ","20 ","21 ","22 ","23 ","24 ","25 ","26 ", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00120)", ,"ANCILLARY SERVICE COST CENTERS", ," "," "," "," "," "," "," ", , ,"ANCILLARY SERVICE COST CENTERS"," "," "," "," "," "," "," "," "," "," ", , ,"ANCILLARY SERVICE COST CENTERS"," "," "," "," "," "," "," "," "," ", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00121)","50 "," Operating Room", , , , , , , , ,"50 ","50 "," Operating Room", , , , , , , , , , ,"50 ","50 "," Operating Room", , , , , , ," "," "," ","50 ", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00122)","51 "," Recovery Room", , , , , , , , ,"51 ","51 "," Recovery Room", , , , , , , , , , ,"51 ","51 "," Recovery Room", , , , , , ," "," "," ","51 ", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00123)","52 "," Labor Room and Delivery Room", , , , , , , , ,"52 ","52 "," Labor Room and Delivery Room", , , , , , , , , , ,"52 ","52 "," Labor Room and Delivery Room", , , , , , ," "," "," ","52 ", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00124)","53 "," Anesthesiology", , , , , , , , ,"53 ","53 "," Anesthesiology", , , , , , , , , , ,"53 ","53 "," Anesthesiology", , , , , , ," "," "," ","53 ", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00125)","54 "," Radiology-Diagnostic", , , , , , , , ,"54 ","54 "," Radiology-Diagnostic", , , , , , , , , , ,"54 ","54 "," Radiology-Diagnostic", , , , , , ," "," "," ","54 ", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00126)","55 "," Radiology-Therapeutic", , , , , , , , ,"55 ","55 "," Radiology-Therapeutic", , , , , , , , , , ,"55 ","55 "," Radiology-Therapeutic", , , , , , ," "," "," ","55 ", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00127)","56 "," Radioisotope", , , , , , , , ,"56 ","56 "," Radioisotope", , , , , , , , , , ,"56 ","56 "," Radioisotope", , , , , , ," "," "," ","56 ", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00128)","57 "," Computed Tomography (CT) Scan", , , , , , , , ,"57 ","57 "," Computed Tomography (CT) Scan", , , , , , , , , , ,"57 ","57 "," Computed Tomography (CT) Scan", , , , , , , , , ,"57 ", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00129)","58 "," Magnetic Resonance Imaging (MRI)", , , , , , , , ,"58 ","58 "," Magnetic Resonance Imaging (MRI)", , , , , , , , , , ,"58 ","58 "," Magnetic Resonance Imaging (MRI)", , , , , , , , , ,"58 ", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00130)","59 "," Cardiac Catheterization", , , , , , , , ,"59 ","59 "," Cardiac Catheterization", , , , , , , , , , ,"59 ","59 "," Cardiac Catheterization", , , , , , , , , ,"59 ", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00131)","60 "," Laboratory", , , , , , , , ,"60 ","60 "," Laboratory", , , , , , , , , , ,"60 ","60 "," Laboratory", , , , , , ," "," "," ","60 ", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00132)","61 "," PBP Clinical Laboratory Services-Program Only", ," "," "," ", ," "," "," ","61 ","61 "," PBP Clinical Laboratory Services-Program Only"," "," "," "," "," "," "," "," "," "," ","61 ","61 "," PBP Clinical Laboratory Services-Program Only"," "," "," "," "," "," "," "," "," ","61 ", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00133)","62 "," Whole Blood & Packed Red Blood Cells", , , , , , , , ,"62 ","62 "," Whole Blood & Packed Red Blood Cells", , , , , , , , , , ,"62 ","62 "," Whole Blood & Packed Red Blood Cells", , , , , , ," "," "," ","62 ", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00134)","63 ","\" Blood Storing"," Processing"," & Trans.\"", , , , , , , , ,"63 ","63 ","\" Blood Storing"," Processing"," & Trans.\"", , , , , , , , , , ,"63 ","63 ","\" Blood Storing"," Processing"," & Trans.\"", , , , , , ," "," "," ","63 ", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00135)","64 "," Intravenous Therapy", , , , , , , , ,"64 ","64 "," Intravenous Therapy", , , , , , , , , , ,"64 ","64 "," Intravenous Therapy", , , , , , ," "," "," ","64 ", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00136)","65 "," Respiratory Therapy", , , , , , , , ,"65 ","65 "," Respiratory Therapy", , , , , , , , , , ,"65 ","65 "," Respiratory Therapy", , , , , , ," "," "," ","65 ", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00137)","66 "," Physical Therapy", , , , , , , , ,"66 ","66 "," Physical Therapy", , , , , , , , , , ,"66 ","66 "," Physical Therapy", , , , , , ," "," "," ","66 ", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00138)","67 "," Occupational Therapy", , , , , , , , ,"67 ","67 "," Occupational Therapy", , , , , , , , , , ,"67 ","67 "," Occupational Therapy", , , , , , ," "," "," ","67 ", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00139)","68 "," Speech Pathology", , , , , , , , ,"68 ","68 "," Speech Pathology", , , , , , , , , , ,"68 ","68 "," Speech Pathology", , , , , , ," "," "," ","68 ", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00140)","69 "," Electrocardiology", , , , , , , , ,"69 ","69 "," Electrocardiology", , , , , , , , , , ,"69 ","69 "," Electrocardiology", , , , , , ," "," "," ","69 ", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00141)","70 "," Electroencephalography", , , , , , , , ,"70 ","70 "," Electroencephalography", , , , , , , , , , ,"70 ","70 "," Electroencephalography", , , , , , ," "," "," ","70 ", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00142)","71 "," Medical Supplies Charged to Patients", , , , , , , , ,"71 ","71 "," Medical Supplies Charged to Patients", , , , , , , , , , ,"71 ","71 "," Medical Supplies Charged to Patients", , , , , , ," "," "," ","71 ", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00143)","72 "," Implantable Devices Charged to Patients", , , , , , , , ,"72 ","72 "," Implantable Devices Charged to Patients", , , , , , , , , , ,"72 ","72 "," Implantable Devices Charged to Patients", , , , , , , , , ,"72 ", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00144)","73 "," Drugs Charged to Patients", , , , , , , , ,"73 ","73 "," Drugs Charged to Patients", , , , , , , , , , ,"73 ","73 "," Drugs Charged to Patients", , , , , , ," "," "," ","73 ", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00145)","74 "," Renal Dialysis", , , , , , , , ,"74 ","74 "," Renal Dialysis", , , , , , , , , , ,"74 ","74 "," Renal Dialysis", , , , , , ," "," "," ","74 ", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00146)","75 "," ASC (Non-Distinct Part)", , , , , , , , ,"75 ","75 "," ASC (Non-Distinct Part)", , , , , , , , , , ,"75 ","75 "," ASC (Non-Distinct Part)", , , , , , ," "," "," ","75 ", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00147)","76 "," Other Ancillary (specify)", , , , , , , , ,"76 ","76 "," Other Ancillary (specify)", , , , , , , , , , ,"76 ","76 "," Other Ancillary (specify)", , , , , , ," "," "," ","76 ", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00148)", ,"OUTPATIENT SERVICE COST CENTERS", ," "," "," "," "," "," "," ", , ,"OUTPATIENT SERVICE COST CENTERS"," "," "," "," "," "," "," "," "," "," ", , ,"OUTPATIENT SERVICE COST CENTERS"," "," "," "," "," "," "," "," "," ", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00149)","88 "," Rural Health Clinic (RHC)", , , , , , , , ,"88 ","88 "," Rural Health Clinic (RHC)", , , , , , , , , , ,"88 ","88 "," Rural Health Clinic (RHC)", , , , , , ," "," "," ","88 ", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00150)","89 "," Federally Qualified Health Center (FQHC)", , , , , , , , ,"89 ","89 "," Federally Qualified Health Center (FQHC)", , , , , , , , , , ,"89 ","89 "," Federally Qualified Health Center (FQHC)", , , , , , , , , ,"89 ", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00151)","90 "," Clinic", , , , , , , , ,"90 ","90 "," Clinic", , , , , , , , , , ,"90 ","90 "," Clinic", , , , , , , , , ,"90 ", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00152)","91 "," Emergency", , , , , , , , ,"91 ","91 "," Emergency", , , , , , , , , , ,"91 ","91 "," Emergency", , , , , , ," "," "," ","91 ", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00153)","92 "," Observation Beds", ," "," "," "," "," "," "," ","92 ","92 "," Observation Beds"," "," "," "," "," "," "," "," "," "," ","92 ","92 "," Observation Beds"," "," "," "," "," "," "," "," "," ","92 ", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00154)","93 "," Other Outpatient Service (specify)", , , , , , , , ,"93 ","93 "," Other Outpatient Service (specify)", , , , , , , , , , ,"93 ","93 "," Other Outpatient Service (specify)", , , , , , ," "," "," ","93 ", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00155)","4090 (Cont.)", ,"   FORM CMS-2552-10", , , ,"08-11", , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00156)","POST STEPDOWN ADJUSTMENTS", ," PROVIDER CCN:"," PERIOD:", ," WORKSHEET B-2", , , , , , , , , , , , , , , , , , , , , , , ,"  ."
"Line(00157)", , , ," FROM ____________", , , , , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00158)", , ," ________________"," TO _______________", , , , , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00159)", , , ,"WORKSHEET ", , , , , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00160)", ,"DESCRIPTION", ,"PART","LINE NO.","AMOUNT", , , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00161)", ,"1 ", ,"2","3","4", , , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00162)","1 "," Adjustment for EPO costs in Renal Dialysis cost center", ,"1 ","74 ", ,"1 ", , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00163)","2 "," Adjustment for EPO costs in Home Program Dialysis cost center", ,"1 ","94 ", ,"2 ", , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00164)","3 "," Adjustment for ARANESP costs in Renal Dialysis cost center", ,"1 ","74 ", ,"3 ", , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00165)","4 "," Adjustment for ARANESP costs in Home Program Dialysis cost center", ,"1 ","94 ", ,"4 ", , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00166)","5 ", , , , , ,"5 ", , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00167)","6 ", , , , , ,"6 ", , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00168)","7 ", , , , , ,"7 ", , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00169)","8 ", , , , , ,"8 ", , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00170)","9 ", , , , , ,"9 ", , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00171)","10 ", , , , , ,"10 ", , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00172)","11 ", , , , , ,"11 ", , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00173)","12 ", , , , , ,"12 ", , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00174)","13 ", , , , , ,"13 ", , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00175)","14 ", , , , , ,"14 ", , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00176)","15 ", , , , , ,"15 ", , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00177)","16 ", , , , , ,"16 ", , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00178)","17 ", , , , , ,"17 ", , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00179)","18 ", , , , , ,"18 ", , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00180)","19 ", , , , , ,"19 ", , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00181)","20 ", , , , , ,"20 ", , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00182)","21 ", , , , , ,"21 ", , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00183)","22 ", , , , , ,"22 ", , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00184)","23 ", , , , , ,"23 ", , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00185)","24 ", , , , , ,"24 ", , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00186)","25 ", , , , , ,"25 ", , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00187)","26 ", , , , , ,"26 ", , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00188)","27 ", , , , , ,"27 ", , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00189)","28 ", , , , , ,"28 ", , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00190)","29 ", , , , , ,"29 ", , , , , , , , , , , , , , , , , , , , , , ,""
"Line(00191)", , , ,"NET EXPENSES","CAPITAL", ," ", ," ", , , , , , , , , ," "," ", , , , , , , , , , ," "," ", , ,"INTERN &"
"Line(00192)", , , ,"FOR COST","RELATED COSTS", , , , , , , , , , , , , , , , , , , , , , , ,"NON-", ,"INTERNS &","INTERNS &", , ,"RESIDENT "
"Line(00193)", , , ,"ALLOCATION"," "," ", , ,"ADMINIS-","MAIN-", , , , ,"LAUNDRY", , , ,"MAIN-","NURSING","CENTRAL", ,"MEDICAL", , , , ,"OTHER","PHYSICIAN", ,"RESIDENTS","RESIDENTS","PARAMEDICAL", ,"COST & POST"
"Line(00194)", , ,"COST CENTER DESCRIPTIONS","(from Wkst.","BLDGS. &","MOVABLE","EMPLOYEE","SUBTOTAL","TRATIVE &","TENANCE &","OPERATION", , ,"COST CENTER DESCRIPTIONS","& LINEN","HOUSE-"," ", ,"TENANCE OF","ADMINIS-","SERVICES &", ,"RECORDS &","SOCIAL", , ,"COST CENTER DESCRIPTIONS","GENERAL","ANES-","NURSING","SALARY AND","PROGRAM","EDUCATION", ,"STEPDOWN"
"Line(00195)", , , ,"A col. 7)","FIXTURES","EQUIPMENT","BENEFITS","(cols. 0-4)","GENERAL","REPAIRS","OF PLANT", , , ,"SERVICE","KEEPING","DIETARY","CAFETERIA","PERSONNEL","TRATION","SUPPLY","PHARMACY","LIBRARY","SERVICE", , , ,"SERVICE","THETISTS","SCHOOL","FRINGES","COSTS","(SPECIFY)","SUBTOTAL"," ADJUSTMENTS","TOTAL"
"Line(00196)", , , ,"0","1","2","4","4A","5","6","7", , , ,"8","9","10","11","12","13","14","15","16","17", , , ,"18","19","20","21","22","23","24","25","26"
"Line(00197)","4090 (Cont.)", , , ,"FORM CMS-2552-10", , , , , ,"08-11","08-11", , , ,"FORM CMS-2552-10", , , , , , , ,"4090 (Cont.)","4090 (Cont.)", , , ,"FORM CMS-2552-10", , , , , , ,"08-11"
"Line(00198)","ALLOCATION OF CAPITAL-RELATED COSTS", , , , ," PROVIDER CCN:", ," PERIOD:", ,"\" WORKSHEET B","\"", ,"ALLOCATION OF CAPITAL-RELATED COSTS", , , , ," PROVIDER CCN:", , ," PERIOD:", , ,"\" WORKSHEET B","\"", ,"ALLOCATION OF CAPITAL-RELATED COSTS", , , , , ," PROVIDER CCN:", ," PERIOD:", ,"\" WORKSHEET B","\"",""
"Line(00199)", , , , , , , ," FROM ____________", ," PART II", , , , , , , , , ," FROM ____________", , ," PART II", , , , , , , , , ," FROM ____________", ," PART II",""
"Line(00200)", , , , , ," ________________", ," TO _______________", , , , , , , , ," ________________", , ," TO _______________", , , , , , , , , , ," ________________", ," TO _______________", , ,""
"Line(00201)", , ,"DIRECTLY","CAPITAL", , ," "," ", , , , , , , , , ," "," ", , , , , , , , , , ," "," ", , ,"INTERN &", ,""
"Line(00202)", , ,"ASSIGNED","RELATED COSTS", , , , , , , , , , , , , , , , , , , , , , , ,"NON-", ,"INTERNS &","INTERNS &", , ,"RESIDENT ", ,""
"Line(00203)", , ,"NEW CAPITAL"," "," ","SUBTOTAL", ,"ADMINIS-","MAIN-", , , , ,"LAUNDRY", , , ,"MAIN-","NURSING","CENTRAL", ,"MEDICAL", , , , ,"OTHER","PHYSICIAN", ,"RESIDENTS","RESIDENTS","PARAMEDICAL", ,"COST & POST", ,""
"Line(00204)", ,"COST CENTER DESCRIPTIONS","RELATED","BLDGS. &","MOVABLE","(sum of","EMPLOYEE","TRATIVE &","TENANCE &","OPERATION", , ,"COST CENTER DESCRIPTIONS","& LINEN","HOUSE-"," ", ,"TENANCE OF","ADMINIS-","SERVICES &", ,"RECORDS &","SOCIAL", , ,"COST CENTER DESCRIPTIONS","GENERAL","ANES-","NURSING","SALARY AND","PROGRAM","EDUCATION", ,"STEPDOWN", ,""
"Line(00205)", , ,"COSTS","FIXTURES","EQUIPMENT","(cols. 0-2)","BENEFITS","GENERAL","REPAIRS","OF PLANT", , , ,"SERVICE","KEEPING","DIETARY","CAFETERIA","PERSONNEL","TRATION","SUPPLY","PHARMACY","LIBRARY","SERVICE", , , ,"SERVICE","THETISTS","SCHOOL","FRINGES","COSTS","(SPECIFY)","SUBTOTAL"," ADJUSTMENTS","TOTAL",""
"Line(00206)", , ,"0","1 ","2 ","2A","4 ","5 ","6 ","7 ", , , ,"8 ","9 ","10 ","11 ","12 ","13 ","14 ","15 ","16 ","17 ", , , ,"18 ","19 ","20 ","21 ","22 ","23 ","24 ","25 ","26 ",""
"Line(00207)", ,"GENERAL SERVICE COST CENTERS", , , , , , , , , , ,"GENERAL SERVICE COST CENTERS", , , , , , , , , , , , ,"GENERAL SERVICE COST CENTERS", , , , , , , , , ,""
"Line(00208)","1 "," Capital Related Costs-Buildings and Fixtures", , , , , , , , ,"1 ","1 "," Capital Related Costs-Buildings and Fixtures", , , , , , , , , , ,"1 ","1 "," Capital Related Costs-Buildings and Fixtures", , , , , , , , , ,"1 "
"Line(00209)","2 "," Capital Related Costs-Movable Equipment", , , , , , , , ,"2 ","2 "," Capital Related Costs-Movable Equipment", , , , , , , , , , ,"2 ","2 "," Capital Related Costs-Movable Equipment", , , , , , , , , ,"2 "
